	params	train_accuracy	train_sensitivity	train_specificity	train_mcc	validation_accuracy	validation_sensitivity	validation_specificity	validation_mcc
12100	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.875	0.6428571428571429	1.0	0.7342823073671614
12256	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.5714285714285714	1.0	0.6813851438692469
8195	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.973404255319149	0.948051948051948	0.990990990990991	0.9452006636382958	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
5700	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
6021	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
11335	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
5708	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
11495	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
5860	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
5701	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
6020	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
5861	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
5261	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
11814	{'max_depth': 8, 'eta': 0.3, 'gamma': 1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
12612	{'max_depth': 8, 'eta': 1, 'gamma': 1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
8458	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
2695	{'max_depth': 2, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
5868	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
5878	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
2535	{'max_depth': 2, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
8453	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
2855	{'max_depth': 2, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
9092	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
8950	{'max_depth': 6, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.6428571428571429	0.9615384615384616	0.6657502859356828
12422	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.7142857142857143	0.9230769230769231	0.6633880657639324
5900	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.7142857142857143	0.9230769230769231	0.6633880657639324
5740	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.85	0.7142857142857143	0.9230769230769231	0.6633880657639324
6223	{'max_depth': 3, 'eta': 1, 'gamma': 1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	0.974025974025974	1.0	0.9781546791053054	0.85	0.7142857142857143	0.9230769230769231	0.6633880657639324
12429	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5	1.0	0.6276459144608478
12132	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
8588	{'max_depth': 6, 'eta': 0.3, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
8143	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
6276	{'max_depth': 3, 'eta': 1, 'gamma': 10, 'subsample': 0.4, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.7659574468085106	0.7532467532467533	0.7747747747747747	0.5229073975473776	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
9260	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
10796	{'max_depth': 8, 'eta': 0.1, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
5063	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	0.974025974025974	1.0	0.9781546791053054	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
11270	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	1.0	0.990990990990991	0.9890834030990401	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
12458	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
2988	{'max_depth': 2, 'eta': 1, 'gamma': 1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.973404255319149	0.974025974025974	0.972972972972973	0.9451760406946436	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
11502	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
11342	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
5228	{'max_depth': 3, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	1.0	0.9819819819819819	0.9783259572558963	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
11811	{'max_depth': 8, 'eta': 0.3, 'gamma': 1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
9261	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
12292	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
8303	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
8581	{'max_depth': 6, 'eta': 0.3, 'gamma': 1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	0.987012987012987	1.0	0.9890401261109247	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
8452	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.7142857142857143	0.8846153846153846	0.6098910265570043
12261	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
8455	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
8270	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
8133	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
8293	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
9270	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
12295	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
11469	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
11310	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
8111	{'max_depth': 6, 'eta': 0.3, 'gamma': 0, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
5898	{'max_depth': 3, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
9412	{'max_depth': 6, 'eta': 1, 'gamma': 1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
6052	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
2823	{'max_depth': 2, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
11494	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
12452	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
7623	{'max_depth': 6, 'eta': 0.1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9893617021276596	0.987012987012987	0.990990990990991	0.978003978003978	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
2663	{'max_depth': 2, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
11660	{'max_depth': 8, 'eta': 0.3, 'gamma': 0.1, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
9089	{'max_depth': 6, 'eta': 1, 'gamma': 0.01, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.2, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
12260	{'max_depth': 8, 'eta': 1, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
8431	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
11334	{'max_depth': 8, 'eta': 0.3, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
12471	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
2503	{'max_depth': 2, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
6051	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
8271	{'max_depth': 6, 'eta': 0.3, 'gamma': 0.01, 'subsample': 0.8, 'lambda': 1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
12135	{'max_depth': 8, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 0.1, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
5738	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 1, 'lambda': 1, 'colsample_bytree': 0.4, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.5714285714285714	0.9615384615384616	0.6087639642274757
5718	{'max_depth': 3, 'eta': 1, 'gamma': 0, 'subsample': 0.8, 'lambda': 10, 'colsample_bytree': 0.8, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
5989	{'max_depth': 3, 'eta': 1, 'gamma': 0.1, 'subsample': 0.6, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.200649175054246, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	0.9946808510638298	0.987012987012987	1.0	0.9890401261109247	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
9220	{'max_depth': 6, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
12420	{'max_depth': 8, 'eta': 1, 'gamma': 0.1, 'subsample': 0.8, 'lambda': 0.1, 'colsample_bytree': 0.6, 'scale_pos_weight': 1.4415584415584415, 'seed': 1618, 'nthread': 4, 'objective': 'binary:logistic'}	1.0	1.0	1.0	1.0	0.825	0.6428571428571429	0.9230769230769231	0.6045346343120581
